,teks,label,clean_teks
416,Aktifkan paket GIGANET di tsel.me/hot_offer & dapatkan kuota hingga 290GB mulai dari 40k,2,aktif paket giganet tselmehot offer dapat kuota k
417,COMBO SAKTI 81GB menantimu!,2,combo sakti nanti
418,HAI BESTIEEEE!!,2,hai bestieeee
419,"Bestieeee,Jgn diem2 bae..",2,bestieeeejgn diem bae
420,BAZAR OKTOBER! Extra Pulsa nelpon 30rb & kuota 5GB tiktok untuk setiap pembelian paket 55GB berlaku 24jam selama 30 hari. Cek sekarang! https://bit.ly/3yJW6Cz,2,bazar oktober extra pulsa telpon kuota tiktok beli paket laku jam cek httpsbitlyyjwcz
421,KAMU BERUNTUNG! 5GB hanya Rp1 utk internetan sepuasnya bisa kamu dapatkan hari ini! Yuk ambil di Bima+ sekarang atau klik: https://bit.ly/3yzLQwI,2,untung rupiah internetan puas dapat yuk ambil bima klik httpsbitlyyzlqwi
422,"SELAMAT, KAMU BERUNTUNG! 5GB hanya Rp1 utk internetan sepuasnya bisa kamu dapatkan hari ini! Yuk ambil di Bima+ sekarang atau klik: https://bit.ly/3Na9qok",2,selamat untung rupiah internetan puas dapat yuk ambil bima klik httpsbitlynaqok
423,SPESIAL UNTUKMU! RAIH SKIN LEGEND & EPIC! Cuma dengan 1x Klik Setiap Harinya hanya di bima+. Kesempatan terbatas! klik di sini https://bit.ly/3RGZeX0,2,spesial untuk raih skin legend epic x klik hari bima sempat batas klik httpsbitlyrgzex
424,"Promo 9.9! Cuma Hari ini Kuota 99GB 24 jam 99ribu saja, hanya tersedia di https://bima.tri.co.id/ . Skb",2,promo kuota jam ribu sedia httpsbimatricoid skb
425,"YUK IKUTAN LAZADA 9.9 BIG SALE! Ada Flash Sale, Voucher Diskon & bebas ongkos kirim. Cek sekarang juga https://bit.ly/3ASas49",2,yuk ikut lazada big sale flash sale voucher diskon bebas ongkos kirim cek httpsbitlyasas
426,SELAMAT! Spesial untukmu! 66 GB berlaku 24 jam aktif 30 hari cuma 125ribu hanya di apps bima+ klik di sini https://bit.ly/3wmm8e2,2,selamat spesial untuk laku jam aktif ribu apps bima klik httpsbitlywmme
427,"SELAMAT, KAMU BERUNTUNG! 5GB hanya Rp1 utk internetan sepuasnya bisa kamu dapatkan hari ini! Yuk ambil di Bima+ sekarang atau klik: https://bit.ly/3Na9qok",2,selamat untung rupiah internetan puas dapat yuk ambil bima klik httpsbitlynaqok
428,KAMU BERUNTUNG! KUOTA 5GB hanya Rp1 untuk internetan sepuasnya bisa kamu dapatkan hanya hari ini! Yuk ambil di apps Bima+ atau klik: https://bit.ly/bimaacq,2,untung kuota rupiah internetan puas dapat yuk ambil apps bima klik httpsbitlybimaacq
429,SELAMAT! SPESIAL BUAT KAMU! Promo GrabBike 90% nih! Tunggu apa lagi? Ambil sekarang! S&K http://bimaplus.tri.co.id/PromoGrab-sms,2,selamat spesial promo grabbike nih tunggu ambil sk httpbimaplustricoidpromograbsms
430,MERDEKA! Menangkan OVO Voucher senilai 500rb! Mainkan game Flappy Battle di #SemarakBima sekarang atau klik: https://bit.ly/3QOcSqQ,2,merdeka menang ovo voucher nila main game flappy battle semarakbima klik httpsbitlyqocsqq
431,SPESIAL UNTUKMU! KUOTA 5GB hanya Rp1 untuk internetan sepuasnya bisa kamu dapatkan hanya hari ini! Klik sekarang : https://bit.ly/3Na9qok,2,spesial untuk kuota rupiah internetan puas dapat klik httpsbitlynaqok
432,SELAMAT! KUOTA 5GB hanya Rp1 untuk internetan sepuasnya bisa kamu dapatkan hari ini! Yuk ambil di apps Bima+ sekarang atau klik: https://bit.ly/3Na9qok,2,selamat kuota rupiah internetan puas dapat yuk ambil apps bima klik httpsbitlynaqok
433,"PUASS BANGET! Beli paket data hari ini min1rb, dimana aja, PASTI dapat 2GB FULL utk 30hr. Buruan! Cek juga *111*1#. Kuota dikirim H+1. Info132 S&K",2,puass banget beli paket data minrb mana full hr buru cek kuota kirim h info sk
434,Penawaran TERBATAS utk kamu!Isi ulang min 5rb dpt KUOTA 1GB 1hr atau isi ulang lbh besar dpt HINGGA 20GB 24Jam. Yuk isi pulsa skrg! Khusus hari ini. Info 132,2,tawar batas kamuisi ulang min dpt kuota hr isi ulang lbh dpt jam yuk isi pulsa khusus info
435,Bima+ PROMO TERUSSS! Buatmu 50% Cashback Pulsa utk beli paket pertama kali di bima+ loh! Paketnya mulai Rp1rb di http://bimaplus.tri.co.id/3Product. Info 132,2,bima promo terusss buat cashback pulsa beli paket kali bima loh paket rprb httpbimaplustricoidproduct info
436,Mau LEBIH? Beli voucher Happy 1GB atau UL2GB hari ini dpt KUOTA 1GB 01-12 1hr atau bs dpt hingga 10GB 01-12 dg beli pkt lbh besar di Retailer terdekat. Info 132,2,beli voucher happy ulgb dpt kuota hr dpt dg beli paket lbh retailer dekat info
437,"WOWW! Beli paket data hari ini min1rb, dimana aja, PASTI dpt tambahan 3GB FULL utk 3hr. Buruan! Kuota dikirim H+1 dari pkt aktif. Info132 S&K",2,woww beli paket data minrb mana dpt tambah full hr buru kuota kirim h paket aktif info sk
438,"Special Deals 10.10 BonsTri! DISKON s.d 62% hingga 1,5juta dari OYO untuk staycation makin seru. Tukar 10 poin BonsTri-mu di bit.ly/3Tuk4r. S&K berlaku.",2,special deals bonstri diskon sd juta oyo staycation seru tukar poin bonstrimu bitlytukr sk laku
439,BARU! Bonus Kuota Tiktok 5GB utk Paket Happy Bulanan:,2,bonus kuota tiktok paket happy bulan
440,[HANYA HARI INI] BELI 1 GRATIS 1 MINUMAN* UKURAN GRANDE! Tukarkan sms ini di Starbucks terdekat,2,beli gratis minum ukur grande tukar sms starbucks dekat
441,"Promo Spesial buat Kamu,HARGA hemat hingga 30% dpt kuota 24jam.Cek di menu Rekomendasi untuk Kamu aplikasi SHOPEE ",2,promo spesial kamuharga hemat dpt kuota jamcek menu rekomendasi aplikasi shopee
442,"""S'lamat""

Anda berhak medpt DANA 
Rp.50juta.dr aa RAFFI/mbak NAGITA 
U/Info pegurusannya Hub:
WhatsApp/0895418486577",3,selamat hak medpt dana rpjutadr aa raffimbak nagita uinfo pegurusannya hub whatsapp
443,"PROMO HARI TERAKHIR!
1.Rp17Rb/ 3GB+1GB Social Video 5hr (HT1)
2.Rp21Rb/ 4GB+1GB Social Video 7hr (HT2)
kirim ke 5111,*363# & tsel.id/combospesial",2,promo rprb gbgb social video hr ht rprb gbgb social video hr ht kirim tselidcombospesial
444,"Paket HEMAT! Beli:
-Rp11Rb/4GB 7hr (bls PV1)
-Rp15Rb/6GB+100min Tsel 7hr (bls PV2)
dgn balas ke sms ini atau *363*20# & tsel.id/HO sd 08/NOV",2,paket hemat beli rprbgb hr balas pv rprbgbmin hr balas pv dgn balas sms tselidho sd november
445,"Spesial untukmu!
-Rp23Rb/10GB +270min Tsel utk 14hr (bls Y1)
-Rp30Rb/14GB utk 30hr (bls Y2)
Beli dg bls ke SMS ini atau *363*28# & https://tsel.id/c1aa sd 6 Nov",2,spesial untuk rprbgb min hr balas y rprbgb hr balas y beli dg balas sms httpstselidcaa sd november
446,"Mau 5GB Gratis? Buruan aktifkan RBT Rp 7700/30hr, GRATIS 7hr lagu Bukan Cover-Ishal, balas YA",2,gratis buru aktif rbt rupiah hr gratis hr lagu coverishal balas ya
447,"Dptkan kuota 5GB!! Buruan aktifkan RBT Rp 7700/30hr, GRATIS 7hr lagu Sorry-Maulidyah Fitri, balas YA",2,dptkan kuota buru aktif rbt rupiah hr gratis hr lagu sorrymaulidyah fitri balas ya
448,BELI 1 GRATIS 1 CLASSIC PIZZA! Berlaku 25-26 Maret 2024 di Pizza Marzano Summarecon Mal Bekasi. ,2,beli gratis classic pizza laku maret pizza marzano summarecon mal bekas
449,"Cuma disini promo kuota PASTI MURAH :
- 4GB 3hr 10rb,
- 9GB 7hr 15rb,
- 25GB 30hr 60rb
Beli di *808# atau bit.ly/PastiPromo Info 132 S&K",2,promo kuota murah hr hr hr beli bitlypastipromo info sk
450,"WOW BANGET! Sekarang bisa dapatkan  total kuota hingga 5GB dari Super Panjat Kuota langsung, tanpa biaya apapun. Klik skrg: bit.ly/PanjatKuotas",2,wow banget dapat total kuota super panjat kuota langsung biaya apa klik bitlypanjatkuotas
451,"CASHBACK TERBESAR YG PERNAH ADA! Dapatkan CASHBACK SPECIAL 20% dari DANA! Beli paket internet sekarang, di bima+ atau klik skrg: bit.ly/PromDana",2,cashback besar dapat cashback special dana beli paket internet bima klik bitlypromdana
452,Zahra Kiriman barang dari ERZI Pada Tanggal 10/26/2022 7:00:28 PM dikirim dengan no resi 001634709724. Klik bit.ly/SiCepatklik,0,zahra kirim barang erzi tanggal pm kirim nomor resi klik bitlysicepatklik
453,"Masjid yang dari 13 lurus trs dikit, dkt lapangan",0,masjid lurus dikit dkt lapang
454,PAKET DATA 250GB GRATIS BISA UTK KAMU YG MENERIMA PESAN INI! Install roli & dptkan PAKET DATA GRATIS SETIAP BULAN! S&K Klik bit.ly/telkomsel-roli,2,paket data gratis terima pesan install rol dptkan paket data gratis sk klik bitlytelkomselroli
455,BELI PAKET ASTAGA 1 (2 Ayam +1 Nasi +1 Minum) GRATIS ASTAGA 2 (1 Ayam +1 Nasi +1 Minum). Tukarkan SMS ini di CFC terdekat (S&K berlaku) myads.id/CFCPGI . *606#,2,beli paket astaga ayam nasi minum gratis astaga ayam nasi minum tukar sms cfc dekat sk laku myadsidcfcpgi
456,Kesempatan dapetin total 5jt saldo LinkAja! Perbanyak transaksi pakai Telkomsel Paylater di MyTelkomsel buat jadi pemenangnya. SKB. myads.id/paylaterd200,2,sempat dapetin total jt saldo linkaja banyak transaksi pakai telkomsel paylater mytelkomsel menang skb myadsidpaylaterd
457,"NABAWI HERBA, Pusat Grosir Herbal
Bundaran Pondok Cipta, Bintara
Jaga Kesehatan Dengan Herbal
Distributor > 1000 Produk Herbal Disc s.d 60%
Telp/WA: 08111777931",2,nabawi herba pusat grosir herbal bundar pondok cipta bintara jaga sehat herbal distributor produk herbal disc sd telpwa
458,HANYA HARI INI! BELI 1 GRATIS 1 ALL VARIANT! Bebas pilih suka-suka. Tukarkan SMS ini di Chatime terdekat. myads.id/chatime S&K Berlaku. Info *606#,2,beli gratis all variant bebas pilih sukasuka tukar sms chatime dekat myadsidchatime sk laku info
459,"[HANYA HARI INI] BELI MENU SOTO (PILIH 1),Nasi &Aqua GRATIS Kulit/Paru ALA CARTE.Tukarkan SMS ini di Sambal Bakar Indonesia terdekat. myads.id/Sambak .SKB.*606#",2,beli menu soto pilih nasi aqua gratis kulitparu ala cartetukarkan sms sambal bakar indonesia dekat myadsidsambak skb
460,mau cod an jam brp?,0,cod an jam
461,[HANYA HARI INI] ADA DISKON 50% SEMUA ITEM! Segera tukarkan SMS ini di Sambal Bakar Indonesia terdekat. myads.id/SambalBakar . S&K Info *606#.,2,diskon item tukar sms sambal bakar indonesia dekat myadsidsambalbakar sk info
462,"Asyik! Nginep di mana pun, diskon s.d. Rp600 rb. Pakai kode promonya: MENGINAPASIK & MENGINAPINT. Pesan di sini myads.id/u1Npo",2,asyik inap diskon sd rupiah pakai kode promonya menginapasik menginapint pesan myadsidunpo
463,"NEW Galaxy A35 5G with Awesome 50MP Nightography Camera + OIS, dapatkan Awesome Deals s/d sejutaan + 2x storage upgrade di tsel.id/a351b",2,new galaxy a g with awesome mp nightography camera ois dapat awesome deals sd juta x storage upgrade tselidab
464,"NEW Samsung Galaxy S24 Series starts from Rp583.291/month. Upgrade now & get 2X storage, 2.5mio cashback & more benefits. Click myads.id/kV8LZ",2,new samsung galaxy s series starts from rpmonth upgrade get x storage mio cashback more benefits click myadsidkvlz
465,"Level up to Samsung Galaxy S24 Series now! Get 2X storage, 2.5mio cashback & more benefits, starts from Rp583.291/month. Click myads.id/3RYF6",2,level up samsung galaxy s series get x storage mio cashback more benefits starts from rpmonth click myadsidryf
466,"[HANYA HARI INI] BUY ONE GET ONE! Yuk, segera kunjungi Restoran Subway. S&K Berlaku. myads.id/Subway . Info *606#",2,buy one get one yuk kunjung restoran subway sk laku myadsidsubway info
467,Ada keperluan dadakan? Tenang! Limit s.d. Rp100jt! Bayar nanti bunga 0% 40 hari & cicilan s.d. 12bln. tsel.id/Th3q2,2,perlu dada tenang limit sd rpjt bayar bunga cicil sd tselidthq
468,"Daftar sekarang, dapatkan limit s.d. Rp100Jt! Belanja persiapan Ramadan? Pakai Yup aja! Bayar nanti 40 hari bunga 0% terus. Miliki Yup Sekarang! tsel.id/Th3q2",2,daftar dapat limit sd rpjt belanja siap ramadan pakai yup bayar bunga milik yup tselidthq
469,Dapatkan limit s.d. Rp100Jt! Potongan s.d. Rp200Rb belanja dimana aja & kapan aja pakai Yup! Bayar nanti 40 hari bunga 0% terus. Miliki Yup Skrg! tsel.id/5cdq0,2,dapat limit sd rpjt potong sd rprb belanja mana pakai yup bayar bunga milik yup tselidcdq
470,"Terlahir di klrga miskin, Jang Na-Ra yg sukses dgn suami penyayang trnyata pny rahasia sendiri. Nonton My Happy Ending di VIU, klik https://tsel.id/viupck .SKB",2,lahir klrga miskin jang nara sukses dgn suami sayang rahasia nonton my happy ending viu klik httpstselidviupck skb
471,"NETFLIX TURUN HARGA! Nonton Netflix All Device dr 137,500 skrg CUMA 77rb, Netflix Standard skrg jd 137,500 + kuota 6GB! Klik https://tsel.id/nfpck .SKB",2,netflix turun harga nonton netflix all device dr netflix standar jd kuota klik httpstselidnfpck skb
472,"Promo Spesial buat Kamu,HARGA hemat hingga 30% dpt kuota 24jam.Cek di menu Rekomendasi untuk Kamu aplikasi SHOPEE atau di https://shopee.co.id/m/tri-vaganza010",2,promo spesial kamuharga hemat dpt kuota jamcek menu rekomendasi aplikasi shopee httpsshopeecoidmtrivaganza
473,"Di jamin 98% menang !
Deposit minimal hasil maksimal!
join di Gori77 , proses deposit cepat dan tidak ribet
Link : https://bebasbatman.com/gori77",2,jamin menang deposit minimal hasil maksimal join gori proses deposit cepat ribet link httpsbebasbatmancomgori
474,"Dsni lagi sring ga'cor,
Je'pe beruntun tnpa bat'as,
Isi brppun lgsung dpet 100%! Maks 200k.
http://dewaforza.beauty",2,dsni gacor jepe untun batas isi brppun lgsung dpet maks k httpdewaforzabeauty
475,"Bukan abal2 mmbr baru ekstra 500% smpai 2jt
Rebate 2% n CB smpai 100%
http://bekunih.site",2,abal mmbr ekstra jt rebate n cb httpbekunihsite
476,"Jgan galau, mmber bru ekstra didepan 100%
Cb harian 1%
http://ehbilan.site",2,jgan galau mmber ekstra depan cb hari httpehbilansite
477,"Ayo gapai ekstra 100%
Rebate n CB harian 1%
http://gxxnini.pro",2,ayo gapai ekstra rebate n cb hari httpgxxninipro
478,"RTP bagus, dan bnyak promonya.
Lgsung ambil promo 200k (100%).
http://argxb.pro",2,rtp bagus bnyak promonya lgsung ambil promo k httpargxbpro
479,"Hujan maks win dsni,
Lgsung klaim 200k (100%) diawal.
http://nadewaz.icu",2,hujan maks menang dsni lgsung klaim k awal httpnadewazicu
480,"Jgn lewatkan promo trbtas,
Bsa lgsung klaim 200.000 (100%).
Tingkat kmenangan tinggi! 
http://gxmub8.pro",2,jgn lewat promo trbtas lgsung klaim tingkat kmenangan httpgxmubpro
481,"Ekstra awal gabung 100%
Cb hngg 2juta dan rebate harian 1%
http://berasafahcus.pro",2,ekstra gabung cb hngg juta rebate hari httpberasafahcuspro
482,"Dijamin dpt ekstra 100%
Rebate harian 1%
http://rjkera4.bet


",2,jamin dpt ekstra rebate hari httprjkerabet
483,"Nikmati ekstra 100%
Rebate harian 1% dan cb hngg 2juta
http://gofocor.pro",2,nikmat ekstra rebate hari cb hngg juta httpgofocorpro
484,"Ekstra awal gabung 100%
Cb hngg 2juta dan rebate harian 1%
http://rezagcursss.pro",2,ekstra gabung cb hngg juta rebate hari httprezagcurssspro
485,"Dijamin dpt ekstra 100%
Rebate harian 1%
http://rjkera4.bet


",2,jamin dpt ekstra rebate hari httprjkerabet
486,"Kabar baik mmbr baru ekstra 100%
Rebate harian 1%
http://ryajahkerah.pro

",2,kabar mmbr ekstra rebate hari httpryajahkerahpro
487,"Yuk mmber bru ekstra didepan 300% smpai 2.000.000 (tox7) hny dg 25K
Ada cb harian 5%-10%
mwenang4d.com
",2,yuk mmber ekstra depan tox hny dg k cb hari mwenangdcom
488,"Ckup dgn 25K mmber bru dpt ekstra 500% smpai 2.000.000 (tox7)
Klaim i'd psti je pe mxw1n (1xklaim)
Buruan gbg skr jga!
http://buyali.pro


",2,ckup dgn k mmber dpt ekstra tox klaim id je pe mxwn xklaim buru gbg skr jga httpbuyalipro
489,"Petir kakek nyamber terus,
Bsa dpet prmo 100% maks 200k.
http://txsigcor.pro",2,petir kakek nyamber dpet prmo maks k httptxsigcorpro
490,Mau pinjaman digital jangka pendek/panjang yang fleksibel? Kredit Pintar siap jadi solusi finansialmu. Download & cobain sekarang juga! https://bit.ly/Kepi10,2,pinjam digital jangka pendekpanjang fleksibel kredit pintar solusi finansial download cobain httpsbitlykepi
491,Setiap pekerja berhak terlindungi dari risiko kerjanya. Pastikan Anda terdaftar BPJS Ketenagakerjaan. #KerjaKerasBebasCemas. Info: www.bpjsketenagakerjaan.go.id,2,kerja hak lindung risiko kerja pasti daftar bpjs ketenagakerjaan kerjakerasbebascemas info wwwbpjsketenagakerjaangoid
492,"RTP lagi bagus banget loh,
Jgn lupa check prmonya smpai 100% dgn 30k.
http://rajalaba.vip",2,rtp bagus banget loh jgn lupa check prmonya dgn k httprajalabavip
493,"Tunjukkan peranmu dalam pemberantasan korupsi di Indonesia.
Ikuti Survei Penilaian Integritas (SPI) melalui jaga.id/spi
Berani Mengisi, Habisi Korupsi.",2,tunjuk peran berantas korupsi indonesia ikut survei nilai integritas spi jagaidspi berani isi habis korupsi
494,Mudik Spesial dgn PAKET H3RO! Kuota GAMES 25GB + 296 DIAMONDS bikin MABAR jalan terus gak putus-putus. Cek detail paketnya di https://bit.ly/3vDjm3L,2,mudik spesial dgn paket hro kuota games diamonds bikin mabar jalan gak putusputus cek detail paket httpsbitlyvdjml
495,Spesial PAKET H3RO! Kuota GAMES 25GB + 296 DIAMONDS bikin MABAR jalan terus gak putus-putus. Cek detail paketnya di https://bit.ly/3vDjm3L,2,spesial paket hro kuota games diamonds bikin mabar jalan gak putusputus cek detail paket httpsbitlyvdjml
496,"Makin murah harganya, makin beragam kuotanya.Yuk pke Voucher Internet,Mulai 5rb Kuota hingga 20GB. Dapatkn di counter terdekat & tsel.me/hot_offer SKB",2,murah harga agam kuotanyayuk pakai voucher internetmulai kuota dapatkn counter dekat tselmehot offer skb
497,"Cara mudah ganti kartu SIM hilang, rusak, atau Upgrade 4G dari rumah, tinggal klik tsel.me/graparionline",2,mudah ganti kartu sim hilang rusak upgrade g rumah tinggal klik tselmegraparionline
498,"WASPADA modus penipuan File APK atau Klik Link di aplikasi chat dari nomor tidak dikenal. Dan jangan bagikan OTP, PIN, atau Link Verifikasi ke pihak manapun.",2,waspada modus tipu file apk klik link aplikasi chat nomor kenal bagi otp pin link verifikasi mana
499,"Balas pesan ini dengan cara mengetik REG GM2 lalu kirim, KOIN +1000 kamu bisa ditukar dgn PULSA 50rb dan PAKET DATA!",2,balas pesan etik reg gm kirim koin tukar dgn pulsa paket data
500,"Ada konten seru dan hadiah menarik untuk kamu, balas pesan ini, Ketik REG GAME1 dan kirim",2,konten seru hadiah tarik balas pesan ketik reg game kirim
501,Kamu terpilih sebagai pengguna TRI untuk kami dengar pendapatnya. Mari isi survey berikut ini dengan klik https://cx.surveysensum.com/75A04Dwn,2,pilih guna tri dengar dapat mari isi survey klik httpscxsurveysensumcomadwn
502,Terima kasih INDONESIA & 100 Juta Sahabat IOH. Dapatkan Happy 100GB 15hr HANYA 100rb di https://bit.ly/3Y8237g atau *123*4#. Promo Terbatas 9-18 Des 22.,2,terima kasih indonesia juta sahabat ioh dapat happy hr httpsbitlyyg promo batas des
503,"Nasabah BRI Yth !!!
Rekening Anda Mendapatkan HADIAH Rp 55.000.000,-dari ""Program PESTA PANEN BRI"" No UNDIAN (178899) Utk Info klik: bit.ly/GEBYARBR1",2,nasabah bri hormat rekening hadiah rupiah program pesta panen bri nomor undi info klik bitlygebyarbr
504,Pamila ingin terhubung dengan Anda. Tekan *325# dan dapatkan Obrolan Tanpa Batas di Chatezee. GRATIS DARI INTERNET,2,pamila hubung tekan dapat obrol batas chatezee gratis internet
505,Gunakan PeduliLindungi/NIK saat pembelian Minyak Goreng Curah Rakyat dengan maksimal 10kg/hari. Selengkapnya klik https://linktr.ee/minyakita,2,pedulilindunginik beli minyak goreng curah rakyat maksimal kghari lengkap klik httpslinktreeminyakita
506,"
Slamat!!_Anda
M-dptkan
Rp,35.000.000
Dri GIVEAWAY
Bapau_Trans7
KodeAnda
<001498788>Infoklik
bit.ly/3G8rVY9
infChat
bit.ly/bapau5H
",2,slamat anda mdptkan rupiah dri giveaway bapau trans kodeanda infoklik bitlygrvy infchat bitlybapauh
507,"Kamu Terpilih Mndaptkn
Rp100jt dri TIKT0K
Ket_Selanjutnya
Chat Wa 081255633389",2,pilih mndaptkn rpjt dri tiktk ket lanjut chat wa
508,,2,nan
509,"Selamat sedikit lagi kamu dapat HP baru, POIN kamu juga bisa ditukar PULSA 50rb, ketik REG GA3 lalu kirim ke 92000",2,selamat hp poin tukar pulsa ketik reg ga kirim
510,"Cukup tekan *515# dan Dapatkan Berita Terbaru Indonesia dan Dunia, Dunia Bisnis, Teknologi, dan Olahraga di ujung jari Anda GRATIS DARI INTERNET",2,tekan dapat berita baru indonesia dunia dunia bisnis teknologi olahraga ujung jari gratis internet
511,JD ID Ramadan Lifestyle Sale DISKON up to 70% + Kupon hingga 15 Ribu Free Ongkir + Bisa COD + 100% Original JD ID Official click link https://u.jd.id/tKYRzWL,2,jd id ramadan lifestyle sale diskon up kupon ribu free ongkir cod original jd id official click link httpsujdidtkyrzwl
512,"Masih ada POIN +1450, SEGERA! tukar dengan PULSA 50rb, cek  juga IPHONE 13, balas pesan ini dengan mengetik REG PLAY1",2,poin tukar pulsa cek iphone balas pesan etik reg play
513,"Dear applicant you are selected as Part/Full-time staff. Now u can work from home and earn Rp 2,000,000 daily. please click https://bit.ly/3tVCaec",2,dear applicant are selected as partfulltime staff from home and earn rupiah daily mohon click httpsbitlytvcaec
